CSD,Period,Total_Dwelling_Count
Rycroft,2016,293.0
Rycroft,2017,293.0
Rycroft,2018,293.0
Rycroft,2019,290.0
Rycroft,2020,291.0
Rycroft,2021,291.0
Rycroft,2022,291.0
Spirit River,1994,440.0
Spirit River,1995,440.0
Spirit River,1996,415.0
Spirit River,1997,417.0
Spirit River,1998,430.0
Spirit River,1999,420.0
Spirit River,2000,420.0
Spirit River,2001,420.0
Spirit River,2002,423.0
Spirit River,2003,427.0
Spirit River,2004,430.0
Spirit River,2005,435.0
Spirit River,2006,443.0
Spirit River,2007,449.0
Spirit River,2008,452.0
Spirit River,2009,454.0
Spirit River,2010,454.0
Spirit River,2011,454.0
Spirit River,2012,454.0
Spirit River,2013,454.0
Spirit River,2014,454.0
Spirit River,2015,454.0
Spirit River,2016,454.0
Spirit River,2017,456.0
Spirit River,2018,456.0
Spirit River,2019,456.0
Spirit River,2020,456.0
Spirit River,2021,456.0
Spirit River,2022,456.0
Spirit River,2023,456.0
Saddle Hills County,2023,1182.0
Saddle Hills County,1995,904.0
Saddle Hills County,1996,936.0
Saddle Hills County,1997,970.0
Saddle Hills County,1998,996.0
Saddle Hills County,1999,970.0
Saddle Hills County,2000,980.0
Saddle Hills County,2001,1025.0
Saddle Hills County,2002,995.0
Saddle Hills County,2003,1006.0
Saddle Hills County,2004,1006.0
Saddle Hills County,2005,1017.0
Saddle Hills County,2006,1032.0
Saddle Hills County,2007,1032.0
Saddle Hills County,2008,1032.0
Saddle Hills County,2009,1032.0
Saddle Hills County,2010,1032.0
Saddle Hills County,2011,1045.0
Saddle Hills County,2012,1045.0
Saddle Hills County,2013,1045.0
Saddle Hills County,2014,1045.0
Saddle Hills County,2015,1045.0
Saddle Hills County,2016,1092.0
Saddle Hills County,2017,1108.0
Saddle Hills County,2018,1116.0
Saddle Hills County,2019,1116.0
Saddle Hills County,2020,1142.0
Saddle Hills County,2021,1182.0
Saddle Hills County,2022,1182.0
Fairview No. 136,1994,588.0
Fairview No. 136,1995,588.0
Fairview No. 136,1996,588.0
Fairview No. 136,1997,694.0
Fairview No. 136,1998,705.0
Fairview No. 136,1999,718.0
Fairview No. 136,2000,721.0
Fairview No. 136,2001,650.0
Fairview No. 136,2002,662.0
Fairview No. 136,2003,698.0
Fairview No. 136,2004,725.0
Fairview No. 136,2005,725.0
Fairview No. 136,2006,764.0
Fairview No. 136,2007,721.0
Fairview No. 136,2008,731.0
Fairview No. 136,2009,734.0
Fairview No. 136,2010,739.0
Fairview No. 136,2011,743.0
Fairview No. 136,2012,766.0
Fairview No. 136,2013,773.0
Fairview No. 136,2014,772.0
Fairview No. 136,2015,766.0
Fairview No. 136,2016,763.0
Fairview No. 136,2017,767.0
Fairview No. 136,2018,821.0
Fairview No. 136,2019,821.0
Fairview No. 136,2020,819.0
Fairview No. 136,2021,820.0
Fairview No. 136,2022,820.0
Fairview No. 136,2023,707.0
Grande Prairie,2023,27239.0
Grande Prairie,1994,10902.0
Grande Prairie,1995,10902.0
Grande Prairie,1996,11271.0
Grande Prairie,1997,9572.0
Grande Prairie,1998,10583.0
Grande Prairie,1999,11032.0
Grande Prairie,2000,11458.0
Grande Prairie,2001,11175.0
Grande Prairie,2002,12169.0
Grande Prairie,2003,12813.0
Grande Prairie,2004,14420.0
Grande Prairie,2005,14820.0
Grande Prairie,2006,19347.0
Grande Prairie,2007,20367.0
Grande Prairie,2008,21657.0
Grande Prairie,2009,22215.0
Grande Prairie,2010,22503.0
Grande Prairie,2011,22999.0
Grande Prairie,2012,23603.0
Grande Prairie,2013,24340.0
Grande Prairie,2014,25110.0
Grande Prairie,2015,25688.0
Grande Prairie,2016,25992.0
Grande Prairie,2017,26535.0
Grande Prairie,2018,26297.0
Grande Prairie,2019,26539.0
Grande Prairie,2020,26753.0
Grande Prairie,2021,26870.0
Grande Prairie,2022,27046.0
Sexsmith,1994,441.0
Sexsmith,1995,441.0
Sexsmith,1996,401.0
Sexsmith,1997,476.0
Sexsmith,1998,487.0
Sexsmith,1999,517.0
Sexsmith,2000,495.0
Sexsmith,2001,535.0
Sexsmith,2002,549.0
Sexsmith,2003,549.0
Sexsmith,2004,620.0
Sexsmith,2005,705.0
Sexsmith,2006,791.0
Sexsmith,2007,849.0
Sexsmith,2008,862.0
Sexsmith,2009,868.0
Sexsmith,2010,874.0
Sexsmith,2011,882.0
Sexsmith,2012,898.0
Sexsmith,2013,945.0
Sexsmith,2014,960.0
Sexsmith,2015,974.0
Sexsmith,2016,980.0
Sexsmith,2017,980.0
Sexsmith,2018,984.0
Sexsmith,2019,991.0
Sexsmith,2020,992.0
Sexsmith,2021,995.0
Sexsmith,2022,996.0
Sexsmith,2023,999.0
Peace River,2023,2902.0
Peace River,1994,2511.0
Peace River,1995,2511.0
Peace River,1996,2422.0
Peace River,1997,2340.0
Peace River,1998,2343.0
Peace River,1999,2394.0
Peace River,2000,2569.0
Peace River,2001,2569.0
Peace River,2002,2569.0
Peace River,2003,2578.0
Peace River,2004,2596.0
Peace River,2005,2646.0
Peace River,2006,2749.0
Peace River,2007,2795.0
Peace River,2008,2823.0
Peace River,2009,2845.0
Peace River,2010,2875.0
Peace River,2011,2962.0
Peace River,2012,2927.0
Peace River,2013,3048.0
Peace River,2014,2873.0
Peace River,2015,2887.0
Peace River,2016,2892.0
Peace River,2017,2892.0
Peace River,2018,2898.0
Peace River,2019,2898.0
Peace River,2020,2902.0
Peace River,2021,2902.0
Peace River,2022,2902.0
Breton,1994,239.0
Breton,1995,239.0
Breton,1996,218.0
Breton,1997,222.0
Breton,1998,223.0
Breton,1999,233.0
Breton,2000,233.0
Breton,2001,237.0
Breton,2002,241.0
Breton,2003,241.0
Breton,2004,244.0
Breton,2005,248.0
Breton,2006,252.0
Breton,2007,254.0
Breton,2008,254.0
Breton,2009,254.0
Breton,2010,254.0
Breton,2011,271.0
Breton,2012,273.0
Breton,2013,273.0
Breton,2014,279.0
Breton,2015,279.0
Breton,2016,287.0
Breton,2017,288.0
Breton,2018,288.0
Breton,2019,288.0
Breton,2020,287.0
Breton,2021,287.0
Breton,2022,287.0
Drayton Valley,1994,2052.0
Drayton Valley,1995,2052.0
Drayton Valley,1996,1846.0
Drayton Valley,1997,1730.0
Drayton Valley,1998,1954.0
Drayton Valley,1999,1981.0
Drayton Valley,2000,2024.0
Drayton Valley,2001,2055.0
Drayton Valley,2002,2169.0
Drayton Valley,2003,2229.0
Drayton Valley,2004,2275.0
Drayton Valley,2005,2324.0
Drayton Valley,2006,2414.0
Drayton Valley,2007,2506.0
Drayton Valley,2008,2537.0
Drayton Valley,2009,2524.0
Drayton Valley,2010,2560.0
Drayton Valley,2011,2585.0
Drayton Valley,2012,2619.0
Drayton Valley,2013,2656.0
Drayton Valley,2014,2703.0
Drayton Valley,2015,2703.0
Drayton Valley,2016,2703.0
Drayton Valley,2017,2703.0
Drayton Valley,2018,2703.0
Drayton Valley,2019,2911.0
Drayton Valley,2020,2911.0
Drayton Valley,2021,2911.0
Drayton Valley,2022,2920.0
Drayton Valley,2023,2926.0
Brazeau County,2023,3659.0
Brazeau County,1994,2078.0
Brazeau County,1995,2078.0
Brazeau County,1996,2238.0
Brazeau County,1997,2238.0
Brazeau County,1998,2238.0
Brazeau County,1999,2569.0
Brazeau County,2000,2653.0
Brazeau County,2001,2596.0
Brazeau County,2002,2596.0
Brazeau County,2003,2596.0
Brazeau County,2004,2656.0
Brazeau County,2005,2755.0
Brazeau County,2006,2889.0
Brazeau County,2007,3000.0
Brazeau County,2008,3052.0
Brazeau County,2009,3205.0
Brazeau County,2010,3201.0
Brazeau County,2011,3139.0
Brazeau County,2012,3247.0
Brazeau County,2013,3317.0
Brazeau County,2014,3379.0
Brazeau County,2015,3440.0
Brazeau County,2016,3458.0
Brazeau County,2017,3456.0
Brazeau County,2018,3475.0
Brazeau County,2019,3484.0
Brazeau County,2020,3499.0
Brazeau County,2021,3522.0
Brazeau County,2022,3618.0
Parkland County,1994,7152.0
Parkland County,1995,7152.0
Parkland County,1996,7755.0
Parkland County,1997,9170.0
Parkland County,1998,8200.0
Parkland County,1999,9350.0
Parkland County,2000,10031.0
Parkland County,2001,10244.0
Parkland County,2002,10500.0
Parkland County,2003,10750.0
Parkland County,2004,10965.0
Parkland County,2005,11963.0
Parkland County,2006,12153.0
Parkland County,2007,11600.0
Parkland County,2008,11936.0
Parkland County,2009,12125.0
Parkland County,2010,12829.0
Parkland County,2011,12951.0
Parkland County,2012,13124.0
Parkland County,2013,13575.0
Parkland County,2014,13754.0
Parkland County,2015,13921.0
Parkland County,2016,13983.0
Parkland County,2017,14034.0
Parkland County,2018,14150.0
Parkland County,2019,14342.0
Parkland County,2020,14319.0
Parkland County,2021,14319.0
Parkland County,2022,14319.0
Parkland County,2023,14662.0
Seba Beach,2023,341.0
Seba Beach,1994,52.0
Seba Beach,1995,52.0
Seba Beach,1996,52.0
Seba Beach,1997,58.0
Seba Beach,1998,58.0
Seba Beach,1999,58.0
Seba Beach,2000,58.0
Seba Beach,2001,58.0
Seba Beach,2002,49.0
Seba Beach,2003,49.0
Seba Beach,2004,49.0
Seba Beach,2005,49.0
Seba Beach,2006,49.0
Seba Beach,2007,49.0
Seba Beach,2008,49.0
Seba Beach,2009,49.0
Seba Beach,2010,49.0
Seba Beach,2011,49.0
Seba Beach,2012,49.0
Seba Beach,2013,49.0
Seba Beach,2014,49.0
Seba Beach,2015,49.0
Seba Beach,2016,49.0
Seba Beach,2017,49.0
Seba Beach,2018,49.0
Seba Beach,2019,49.0
Seba Beach,2020,341.0
Seba Beach,2021,341.0
Seba Beach,2022,341.0
Mannville,1994,325.0
Mannville,1995,325.0
Mannville,1996,345.0
Mannville,1997,345.0
Mannville,1998,346.0
Mannville,1999,340.0
Mannville,2000,347.0
Mannville,2001,348.0
Mannville,2002,345.0
Mannville,2003,346.0
Mannville,2004,351.0
Mannville,2005,351.0
Mannville,2006,448.0
Mannville,2007,467.0
Mannville,2008,474.0
Mannville,2009,477.0
Mannville,2010,479.0
Mannville,2011,479.0
Mannville,2012,479.0
Mannville,2013,479.0
Mannville,2014,479.0
Mannville,2015,480.0
Mannville,2016,482.0
Mannville,2017,482.0
Mannville,2018,482.0
Mannville,2019,482.0
Mannville,2020,482.0
Mannville,2021,482.0
Mannville,2022,482.0
Mannville,2023,482.0
Lloydminster (Part),2023,14044.0
Lloydminster (Part),2013,10295.0
Lloydminster (Part),2014,10895.0
Lloydminster (Part),2015,11019.0
Lloydminster (Part),2016,11077.0
Lloydminster (Part),2017,12769.0
Lloydminster (Part),2018,13209.0
Lloydminster (Part),2019,13225.0
Lloydminster (Part),2020,13464.0
Lloydminster (Part),2021,13715.0
Lloydminster (Part),2022,14015.0
Kitscoty,1994,230.0
Kitscoty,1995,233.0
Kitscoty,1996,233.0
Kitscoty,1997,233.0
Kitscoty,1998,233.0
Kitscoty,1999,235.0
Kitscoty,2000,244.0
Kitscoty,2001,245.0
Kitscoty,2002,247.0
Kitscoty,2003,249.0
Kitscoty,2004,258.0
Kitscoty,2005,274.0
Kitscoty,2006,274.0
Kitscoty,2007,282.0
Kitscoty,2008,307.0
Kitscoty,2009,312.0
Kitscoty,2010,321.0
Kitscoty,2011,326.0
Kitscoty,2012,349.0
Kitscoty,2013,350.0
Kitscoty,2014,354.0
Kitscoty,2015,352.0
Kitscoty,2016,353.0
Kitscoty,2017,356.0
Kitscoty,2018,356.0
Kitscoty,2019,356.0
Kitscoty,2020,356.0
Kitscoty,2021,356.0
Kitscoty,2022,356.0
Kitscoty,2023,356.0
Kapasiwin,2023,47.0
Kapasiwin,1994,6.0
Kapasiwin,1995,6.0
Kapasiwin,1996,6.0
Kapasiwin,1997,6.0
Kapasiwin,1998,6.0
Kapasiwin,1999,6.0
Kapasiwin,2000,9.0
Kapasiwin,2001,9.0
Kapasiwin,2002,8.0
Kapasiwin,2003,8.0
Kapasiwin,2004,8.0
Kapasiwin,2005,8.0
Kapasiwin,2006,9.0
Kapasiwin,2007,9.0
Kapasiwin,2008,9.0
Kapasiwin,2009,9.0
Kapasiwin,2010,9.0
Kapasiwin,2011,8.0
Kapasiwin,2012,8.0
Kapasiwin,2013,8.0
Kapasiwin,2014,12.0
Kapasiwin,2015,12.0
Kapasiwin,2016,12.0
Kapasiwin,2017,12.0
Kapasiwin,2018,12.0
Kapasiwin,2019,12.0
Kapasiwin,2020,47.0
Kapasiwin,2021,47.0
Kapasiwin,2022,47.0
Spring Lake,2023,338.0
Spring Lake,1994,126.0
Spring Lake,1995,126.0
Spring Lake,1996,147.0
Spring Lake,1997,147.0
Spring Lake,1998,149.0
Spring Lake,1999,168.0
Spring Lake,2000,170.0
Spring Lake,2001,174.0
Spring Lake,2002,182.0
Spring Lake,2003,188.0
Spring Lake,2004,193.0
Spring Lake,2005,214.0
Spring Lake,2006,200.0
Spring Lake,2007,275.0
Spring Lake,2008,277.0
Spring Lake,2009,281.0
Spring Lake,2010,286.0
Spring Lake,2011,291.0
Spring Lake,2012,294.0
Spring Lake,2013,301.0
Spring Lake,2014,302.0
Spring Lake,2015,309.0
Spring Lake,2016,317.0
Spring Lake,2017,320.0
Spring Lake,2018,335.0
Spring Lake,2019,326.0
Spring Lake,2020,367.0
Spring Lake,2021,334.0
Spring Lake,2022,334.0
Stony Plain,1994,2628.0
Stony Plain,1995,2628.0
Stony Plain,1996,2836.0
Stony Plain,1997,3172.0
Stony Plain,1998,3209.0
Stony Plain,1999,3259.0
Stony Plain,2000,3385.0
Stony Plain,2001,3.0
Stony Plain,2002,4022.0
Stony Plain,2003,4264.0
Stony Plain,2004,4348.0
Stony Plain,2005,4402.0
Stony Plain,2006,4658.0
Stony Plain,2007,5173.0
Stony Plain,2008,5550.0
Stony Plain,2009,5719.0
Stony Plain,2010,5947.0
Stony Plain,2011,6423.0
Stony Plain,2012,6634.0
Stony Plain,2013,6846.0
Stony Plain,2014,6924.0
Stony Plain,2015,7014.0
Stony Plain,2016,7108.0
Stony Plain,2017,7149.0
Stony Plain,2018,7171.0
Stony Plain,2019,7632.0
Stony Plain,2020,7697.0
Stony Plain,2021,7778.0
Stony Plain,2022,8453.0
Stony Plain,2023,8527.0
Spruce Grove,2023,16862.0
Spruce Grove,1994,4262.0
Spruce Grove,1995,4262.0
Spruce Grove,1996,4396.0
Spruce Grove,1997,5233.0
Spruce Grove,1998,5399.0
Spruce Grove,1999,5657.0
Spruce Grove,2000,5689.0
Spruce Grove,2001,5959.0
Spruce Grove,2002,6400.0
Spruce Grove,2003,6868.0
Spruce Grove,2004,7363.0
Spruce Grove,2005,7849.0
Spruce Grove,2006,8059.0
Spruce Grove,2007,8726.0
Spruce Grove,2008,9127.0
Spruce Grove,2009,9433.0
Spruce Grove,2010,9376.0
Spruce Grove,2011,10340.0
Spruce Grove,2012,10905.0
Spruce Grove,2013,11542.0
Spruce Grove,2014,12379.0
Spruce Grove,2015,13183.0
Spruce Grove,2016,13786.0
Spruce Grove,2017,14120.0
Spruce Grove,2018,14120.0
Spruce Grove,2019,14005.0
Spruce Grove,2020,14011.0
Spruce Grove,2021,14345.0
Spruce Grove,2022,14735.0
Strathcona County,1994,20410.0
Strathcona County,1995,20410.0
Strathcona County,1996,21119.0
Strathcona County,1997,21959.0
Strathcona County,1998,22710.0
Strathcona County,1999,23438.0
Strathcona County,2000,23692.0
Strathcona County,2001,24729.0
Strathcona County,2002,25806.0
Strathcona County,2003,26817.0
Strathcona County,2004,27840.0
Strathcona County,2005,27868.0
Strathcona County,2006,29307.0
Strathcona County,2007,30699.0
Strathcona County,2008,31951.0
Strathcona County,2009,32329.0
Strathcona County,2010,32809.0
Strathcona County,2011,33631.0
Strathcona County,2012,34275.0
Strathcona County,2013,35148.0
Strathcona County,2014,35558.0
Strathcona County,2015,35965.0
Strathcona County,2016,36352.0
Strathcona County,2017,37559.0
Strathcona County,2018,38126.0
Strathcona County,2019,38742.0
Strathcona County,2020,38964.0
Strathcona County,2021,39364.0
Strathcona County,2022,39604.0
Strathcona County,2023,41472.0
Sturgeon County,2023,8183.0
Sturgeon County,1994,4674.0
Sturgeon County,1995,4674.0
Sturgeon County,1996,4974.0
Sturgeon County,1997,5248.0
Sturgeon County,1998,5321.0
Sturgeon County,1999,5435.0
Sturgeon County,2000,5663.0
Sturgeon County,2001,5877.0
Sturgeon County,2002,6143.0
Sturgeon County,2003,6149.0
Sturgeon County,2004,6319.0
Sturgeon County,2005,6481.0
Sturgeon County,2006,6861.0
Sturgeon County,2007,6606.0
Sturgeon County,2008,6884.0
Sturgeon County,2009,6815.0
Sturgeon County,2010,6903.0
Sturgeon County,2011,6969.0
Sturgeon County,2012,7061.0
Sturgeon County,2013,7120.0
Sturgeon County,2014,7176.0
Sturgeon County,2015,7038.0
Sturgeon County,2016,7380.0
Sturgeon County,2017,7830.0
Sturgeon County,2018,7905.0
Sturgeon County,2019,7935.0
Sturgeon County,2020,7871.0
Sturgeon County,2021,7913.0
Sturgeon County,2022,7982.0
Mackenzie County,1995,1841.0
Mackenzie County,1996,1937.0
Mackenzie County,1997,2042.0
Mackenzie County,1998,2384.0
Mackenzie County,1999,2432.0
Mackenzie County,2000,2414.0
Mackenzie County,2001,2414.0
Mackenzie County,2002,2414.0
Mackenzie County,2003,2831.0
Mackenzie County,2004,3000.0
Mackenzie County,2005,3169.0
Mackenzie County,2006,2908.0
Mackenzie County,2007,2894.0
Mackenzie County,2008,2936.0
Mackenzie County,2009,2924.0
Mackenzie County,2010,2975.0
Mackenzie County,2011,3001.0
Mackenzie County,2012,3056.0
Mackenzie County,2013,3140.0
Mackenzie County,2014,3203.0
Mackenzie County,2015,3284.0
Mackenzie County,2016,3284.0
Mackenzie County,2017,3088.0
Mackenzie County,2018,3088.0
Mackenzie County,2019,3088.0
Mackenzie County,2020,3243.0
Mackenzie County,2021,3382.0
Mackenzie County,2022,3382.0
Mackenzie County,2023,3533.0
Rainbow Lake,2023,405.0
Rainbow Lake,1994,309.0
Rainbow Lake,1995,309.0
Rainbow Lake,1996,378.0
Rainbow Lake,1997,378.0
Rainbow Lake,1998,389.0
Rainbow Lake,1999,400.0
Rainbow Lake,2000,411.0
Rainbow Lake,2001,422.0
Rainbow Lake,2002,422.0
Rainbow Lake,2003,431.0
Rainbow Lake,2004,436.0
Rainbow Lake,2005,440.0
Rainbow Lake,2006,443.0
Rainbow Lake,2007,443.0
Rainbow Lake,2008,446.0
Rainbow Lake,2009,487.0
Rainbow Lake,2010,487.0
Rainbow Lake,2011,487.0
Rainbow Lake,2012,487.0
Rainbow Lake,2013,487.0
Rainbow Lake,2014,487.0
Rainbow Lake,2015,487.0
Rainbow Lake,2016,475.0
Rainbow Lake,2017,466.0
Rainbow Lake,2018,466.0
Rainbow Lake,2019,419.0
Rainbow Lake,2020,405.0
Rainbow Lake,2021,405.0
Rainbow Lake,2022,405.0
Devon,1994,1461.0
Devon,1995,1461.0
Devon,1996,1593.0
Devon,1997,1625.0
Devon,1998,1675.0
Devon,1999,1725.0
Devon,2000,1605.0
Devon,2001,1656.0
Devon,2002,1871.0
Devon,2003,2132.0
Devon,2004,1993.0
Devon,2005,2328.0
Devon,2006,2417.0
Devon,2007,2429.0
Devon,2008,2446.0
Devon,2009,2452.0
Devon,2010,2461.0
Devon,2011,2548.0
Devon,2012,2554.0
Devon,2013,2564.0
Devon,2014,2447.0
Devon,2015,2456.0
Devon,2016,2456.0
Devon,2017,2622.0
Devon,2018,2622.0
Devon,2019,2630.0
Devon,2020,2630.0
Devon,2021,2630.0
Devon,2022,2630.0
Devon,2023,2680.0
Calmar,2023,971.0
Calmar,1994,660.0
Calmar,1995,660.0
Calmar,1996,665.0
Calmar,1997,669.0
Calmar,1998,671.0
Calmar,1999,684.0
Calmar,2000,696.0
Calmar,2001,699.0
Calmar,2002,699.0
Calmar,2003,709.0
Calmar,2004,744.0
Calmar,2005,746.0
Calmar,2006,766.0
Calmar,2007,772.0
Calmar,2008,775.0
Calmar,2009,775.0
Calmar,2010,775.0
Calmar,2011,782.0
Calmar,2012,0.0
Calmar,2013,811.0
Calmar,2014,871.0
Calmar,2015,872.0
Calmar,2016,875.0
Calmar,2017,888.0
Calmar,2018,902.0
Calmar,2019,913.0
Calmar,2020,919.0
Calmar,2021,919.0
Calmar,2022,944.0
Improvement District No. 349,2016,1.0
Improvement District No. 349,2019,1.0
Improvement District No. 349,2020,1.0
Clear Hills,1995,870.0
Clear Hills,1996,870.0
Clear Hills,1997,913.0
Clear Hills,1998,913.0
Clear Hills,1999,913.0
Clear Hills,2000,913.0
Clear Hills,2001,991.0
Clear Hills,2002,996.0
Clear Hills,2003,1028.0
Clear Hills,2004,1028.0
Clear Hills,2005,891.0
Clear Hills,2006,891.0
Clear Hills,2007,947.0
Clear Hills,2008,947.0
Clear Hills,2009,956.0
Clear Hills,2010,996.0
Clear Hills,2011,1027.0
Clear Hills,2012,1149.0
Clear Hills,2013,1149.0
Clear Hills,2014,1177.0
Clear Hills,2015,1204.0
Clear Hills,2016,1062.0
Clear Hills,2017,1072.0
Clear Hills,2018,1081.0
Clear Hills,2019,1083.0
Clear Hills,2020,1150.0
Clear Hills,2021,1150.0
Clear Hills,2022,1169.0
Clear Hills,2023,1185.0
Hines Creek,2023,179.0
Hines Creek,1994,170.0
Hines Creek,1995,170.0
Hines Creek,1996,183.0
Hines Creek,1997,183.0
Hines Creek,1998,186.0
Hines Creek,1999,190.0
Hines Creek,2000,192.0
Hines Creek,2001,192.0
Hines Creek,2002,192.0
Hines Creek,2003,192.0
Hines Creek,2004,192.0
Hines Creek,2005,192.0
Hines Creek,2006,192.0
Hines Creek,2007,193.0
Hines Creek,2008,193.0
Hines Creek,2009,176.0
Hines Creek,2010,179.0
Hines Creek,2011,180.0
Hines Creek,2012,180.0
Hines Creek,2013,180.0
Hines Creek,2014,180.0
Hines Creek,2015,180.0
Hines Creek,2016,181.0
Hines Creek,2017,181.0
Hines Creek,2018,181.0
Hines Creek,2019,181.0
Hines Creek,2020,181.0
Hines Creek,2021,181.0
Hines Creek,2022,181.0
St. Albert,1994,14645.0
St. Albert,1995,14645.0
St. Albert,1996,15968.0
St. Albert,1997,16457.0
St. Albert,1998,17008.0
St. Albert,1999,17550.0
St. Albert,2000,18165.0
St. Albert,2001,18758.0
St. Albert,2002,19830.0
St. Albert,2003,20338.0
St. Albert,2004,20854.0
St. Albert,2005,21401.0
St. Albert,2006,21909.0
St. Albert,2007,22475.0
St. Albert,2008,22629.0
St. Albert,2009,22843.0
St. Albert,2010,23306.0
St. Albert,2011,23446.0
St. Albert,2012,24001.0
St. Albert,2013,24714.0
St. Albert,2014,25040.0
St. Albert,2015,25285.0
St. Albert,2016,26140.0
St. Albert,2017,26541.0
St. Albert,2018,26838.0
St. Albert,2019,27062.0
St. Albert,2020,27170.0
St. Albert,2021,27493.0
St. Albert,2022,27493.0
St. Albert,2023,28167.0
Canmore,2023,9173.0
Canmore,1994,3272.0
Canmore,1995,3272.0
Canmore,1996,3927.0
Canmore,1997,4169.0
Canmore,1998,4583.0
Canmore,1999,4820.0
Canmore,2000,5147.0
Canmore,2001,5583.0
Canmore,2002,4550.0
Canmore,2003,6201.0
Canmore,2004,7072.0
Canmore,2005,7072.0
Canmore,2006,7551.0
Canmore,2007,7551.0
Canmore,2008,8252.0
Canmore,2009,8473.0
Canmore,2010,8473.0
Canmore,2011,8303.0
Canmore,2012,8303.0
Canmore,2013,8303.0
Canmore,2014,8248.0
Canmore,2015,8248.0
Canmore,2016,8248.0
Canmore,2017,8248.0
Canmore,2018,8248.0
Canmore,2019,8248.0
Canmore,2020,8248.0
Canmore,2021,9173.0
Canmore,2022,9173.0
Fox Creek,1994,766.0
Fox Creek,1995,766.0
Fox Creek,1996,803.0
Fox Creek,1997,803.0
Fox Creek,1998,810.0
Fox Creek,1999,820.0
Fox Creek,2000,833.0
Fox Creek,2001,840.0
Fox Creek,2002,812.0
Fox Creek,2003,826.0
Fox Creek,2004,834.0
Fox Creek,2005,841.0
Fox Creek,2006,844.0
Fox Creek,2007,844.0
Fox Creek,2008,853.0
Fox Creek,2009,854.0
Fox Creek,2010,855.0
Fox Creek,2011,857.0
Fox Creek,2012,877.0
Fox Creek,2013,880.0
Fox Creek,2014,866.0
Fox Creek,2015,867.0
Fox Creek,2016,870.0
Fox Creek,2017,872.0
Fox Creek,2018,871.0
Fox Creek,2019,871.0
Fox Creek,2020,868.0
Fox Creek,2021,868.0
Greenview No. 16,2023,4352.0
Greenview No. 16,1994,2854.0
Greenview No. 16,1995,2854.0
Greenview No. 16,1996,3263.0
Greenview No. 16,1997,3280.0
Greenview No. 16,1998,3284.0
Greenview No. 16,1999,3284.0
Greenview No. 16,2000,3896.0
Greenview No. 16,2001,3931.0
Greenview No. 16,2002,3979.0
Greenview No. 16,2003,3887.0
Greenview No. 16,2004,4027.0
Greenview No. 16,2005,4221.0
Greenview No. 16,2006,4435.0
Greenview No. 16,2007,4526.0
Greenview No. 16,2008,4653.0
Greenview No. 16,2009,4692.0
Greenview No. 16,2010,4745.0
Greenview No. 16,2011,4630.0
Greenview No. 16,2012,4651.0
Greenview No. 16,2013,4729.0
Greenview No. 16,2014,4766.0
Greenview No. 16,2015,4316.0
Greenview No. 16,2016,4311.0
Greenview No. 16,2017,4344.0
Greenview No. 16,2018,4352.0
Greenview No. 16,2019,4257.0
Greenview No. 16,2020,4257.0
Greenview No. 16,2021,4525.0
Greenview No. 16,2022,4550.0
Grande Prairie County No. 1,1994,3929.0
Grande Prairie County No. 1,1995,3929.0
Grande Prairie County No. 1,1996,4867.0
Grande Prairie County No. 1,1997,4989.0
Grande Prairie County No. 1,1998,5289.0
Grande Prairie County No. 1,1999,5540.0
Grande Prairie County No. 1,2000,5632.0
Grande Prairie County No. 1,2001,5855.0
Grande Prairie County No. 1,2002,6092.0
Grande Prairie County No. 1,2003,6307.0
Grande Prairie County No. 1,2004,6535.0
Grande Prairie County No. 1,2005,6830.0
Grande Prairie County No. 1,2006,7165.0
Grande Prairie County No. 1,2007,7478.0
Grande Prairie County No. 1,2008,7704.0
Grande Prairie County No. 1,2009,7860.0
Grande Prairie County No. 1,2010,8018.0
Grande Prairie County No. 1,2011,8226.0
Grande Prairie County No. 1,2012,8381.0
Grande Prairie County No. 1,2013,8381.0
Grande Prairie County No. 1,2014,8616.0
Grande Prairie County No. 1,2015,8512.0
Grande Prairie County No. 1,2016,8710.0
Grande Prairie County No. 1,2017,8753.0
Grande Prairie County No. 1,2018,8939.0
Grande Prairie County No. 1,2019,8896.0
Grande Prairie County No. 1,2020,8937.0
Grande Prairie County No. 1,2021,8937.0
Grande Prairie County No. 1,2022,10096.0
Grande Prairie County No. 1,2023,9385.0
Hythe,1994,221.0
Hythe,1995,221.0
Hythe,1996,245.0
Hythe,1997,245.0
Hythe,1998,247.0
Hythe,1999,254.0
Hythe,2000,256.0
Hythe,2001,281.0
Hythe,2002,281.0
Hythe,2003,283.0
Hythe,2004,283.0
Hythe,2005,291.0
Hythe,2006,294.0
Hythe,2007,299.0
Hythe,2008,303.0
Hythe,2009,304.0
Hythe,2010,304.0
Hythe,2011,329.0
Hythe,2012,330.0
Hythe,2013,331.0
Hythe,2014,331.0
Hythe,2015,332.0
Hythe,2016,328.0
Hythe,2017,326.0
Hythe,2018,326.0
Hythe,2019,326.0
Hythe,2020,326.0
Cold Lake,1994,2980.0
Cold Lake,1995,2980.0
Cold Lake,1996,6441.0
Cold Lake,1997,3896.0
Cold Lake,1998,4132.0
Cold Lake,1999,4509.0
Cold Lake,2000,4388.0
Cold Lake,2001,4505.0
Cold Lake,2002,4615.0
Cold Lake,2003,4709.0
Cold Lake,2004,4860.0
Cold Lake,2005,4521.0
Cold Lake,2006,5200.0
Cold Lake,2007,4583.0
Cold Lake,2008,5011.0
