CSDUID,CSD,Period,IndicatorSummaryDescription,UnitOfMeasure,OriginalValue
4813046,Boyle,2000,Dwelling Units,,363
4813046,Boyle,2001,Dwelling Units,,363
4813046,Boyle,2002,Dwelling Units,,360
4813046,Boyle,2003,Dwelling Units,,361
4813046,Boyle,2004,Dwelling Units,,366
4813046,Boyle,2005,Dwelling Units,,368
4813046,Boyle,2006,Dwelling Units,,380
4813046,Boyle,2007,Dwelling Units,,392
4813046,Boyle,2008,Dwelling Units,,400
4813046,Boyle,2009,Dwelling Units,,405
4813046,Boyle,2010,Dwelling Units,,415
4813046,Boyle,2011,Dwelling Units,,415
4813046,Boyle,2012,Dwelling Units,,420
4813046,Boyle,2013,Dwelling Units,,428
4813046,Boyle,2014,Dwelling Units,,430
4813046,Boyle,2015,Dwelling Units,,430
4813046,Boyle,2016,Dwelling Units,,432
4813046,Boyle,2017,Dwelling Units,,432
4813046,Boyle,2018,Dwelling Units,,432
4813046,Boyle,2019,Dwelling Units,,432
4813046,Boyle,2020,Dwelling Units,,432
4813046,Boyle,2021,Dwelling Units,,432
4813046,Boyle,2022,Dwelling Units,,431
4813048,Athabasca,1994,Dwelling Units,,948
4813048,Athabasca,1995,Dwelling Units,,948
4813048,Athabasca,1996,Dwelling Units,,953
4813048,Athabasca,1997,Dwelling Units,,859
4813048,Athabasca,1998,Dwelling Units,,863
4813048,Athabasca,1999,Dwelling Units,,873
4813048,Athabasca,2000,Dwelling Units,,873
4813048,Athabasca,2001,Dwelling Units,,880
4813048,Athabasca,2002,Dwelling Units,,975
4813048,Athabasca,2003,Dwelling Units,,997
4813048,Athabasca,2004,Dwelling Units,,997
4813048,Athabasca,2005,Dwelling Units,,1029
4813048,Athabasca,2006,Dwelling Units,,997
4813048,Athabasca,2007,Dwelling Units,,1024
4813048,Athabasca,2008,Dwelling Units,,1241
4813048,Athabasca,2009,Dwelling Units,,1241
4813048,Athabasca,2010,Dwelling Units,,1241
4813048,Athabasca,2011,Dwelling Units,,1241
4813048,Athabasca,2012,Dwelling Units,,1241
4813048,Athabasca,2013,Dwelling Units,,1324
4813048,Athabasca,2014,Dwelling Units,,1333
4813048,Athabasca,2015,Dwelling Units,,1343
4813048,Athabasca,2016,Dwelling Units,,1343
4813048,Athabasca,2017,Dwelling Units,,1344
4813048,Athabasca,2018,Dwelling Units,,1341
4813048,Athabasca,2019,Dwelling Units,,1341
4813048,Athabasca,2020,Dwelling Units,,1341
4813048,Athabasca,2021,Dwelling Units,,1341
4813048,Athabasca,2022,Dwelling Units,,1341
4813048,Athabasca,2023,Dwelling Units,,1341
4813049,Island Lake,2023,Dwelling Units,,84
4813049,Island Lake,1994,Dwelling Units,,55
4813049,Island Lake,1995,Dwelling Units,,55
4813049,Island Lake,1996,Dwelling Units,,72
4813049,Island Lake,1997,Dwelling Units,,72
4813049,Island Lake,1998,Dwelling Units,,73
4813049,Island Lake,1999,Dwelling Units,,75
4813049,Island Lake,2000,Dwelling Units,,77
4813049,Island Lake,2001,Dwelling Units,,79
4813049,Island Lake,2002,Dwelling Units,,84
4813049,Island Lake,2003,Dwelling Units,,86
4813049,Island Lake,2004,Dwelling Units,,87
4813049,Island Lake,2005,Dwelling Units,,89
4813049,Island Lake,2006,Dwelling Units,,94
4813049,Island Lake,2007,Dwelling Units,,102
4813049,Island Lake,2008,Dwelling Units,,102
4813049,Island Lake,2009,Dwelling Units,,105
4813049,Island Lake,2010,Dwelling Units,,108
4813049,Island Lake,2011,Dwelling Units,,108
4813049,Island Lake,2012,Dwelling Units,,108
4813049,Island Lake,2013,Dwelling Units,,81
4813049,Island Lake,2014,Dwelling Units,,81
4813049,Island Lake,2015,Dwelling Units,,81
4813049,Island Lake,2016,Dwelling Units,,81
4813049,Island Lake,2017,Dwelling Units,,81
4813049,Island Lake,2018,Dwelling Units,,81
4813049,Island Lake,2019,Dwelling Units,,84
4813049,Island Lake,2020,Dwelling Units,,84
4813049,Island Lake,2021,Dwelling Units,,84
4813049,Island Lake,2022,Dwelling Units,,84
4813051,Island Lake South,1994,Dwelling Units,,27
4813051,Island Lake South,1995,Dwelling Units,,27
4813051,Island Lake South,1996,Dwelling Units,,26
4813051,Island Lake South,1997,Dwelling Units,,26
4813051,Island Lake South,1998,Dwelling Units,,26
4813051,Island Lake South,1999,Dwelling Units,,26
4813051,Island Lake South,2000,Dwelling Units,,27
4813051,Island Lake South,2001,Dwelling Units,,27
4813051,Island Lake South,2002,Dwelling Units,,27
4813051,Island Lake South,2003,Dwelling Units,,32
4813051,Island Lake South,2004,Dwelling Units,,32
4813051,Island Lake South,2005,Dwelling Units,,32
4813051,Island Lake South,2006,Dwelling Units,,76
4813051,Island Lake South,2007,Dwelling Units,,76
4813051,Island Lake South,2008,Dwelling Units,,76
4813051,Island Lake South,2009,Dwelling Units,,77
4813051,Island Lake South,2010,Dwelling Units,,77
4813051,Island Lake South,2011,Dwelling Units,,77
4813051,Island Lake South,2012,Dwelling Units,,77
4813051,Island Lake South,2013,Dwelling Units,,77
4813051,Island Lake South,2014,Dwelling Units,,77
4813051,Island Lake South,2015,Dwelling Units,,77
4813051,Island Lake South,2016,Dwelling Units,,78
4813051,Island Lake South,2017,Dwelling Units,,78
4813051,Island Lake South,2018,Dwelling Units,,78
4813051,Island Lake South,2019,Dwelling Units,,78
4813051,Island Lake South,2020,Dwelling Units,,78
4813051,Island Lake South,2021,Dwelling Units,,78
4813051,Island Lake South,2022,Dwelling Units,,78
4813051,Island Lake South,2023,Dwelling Units,,78
4813055,South Baptiste,2023,Dwelling Units,,82
4813055,South Baptiste,1994,Dwelling Units,,27
4813055,South Baptiste,1995,Dwelling Units,,27
4813055,South Baptiste,1996,Dwelling Units,,21
4813055,South Baptiste,1997,Dwelling Units,,22
4813055,South Baptiste,1998,Dwelling Units,,23
4813055,South Baptiste,1999,Dwelling Units,,22
4813055,South Baptiste,2000,Dwelling Units,,23
4813055,South Baptiste,2001,Dwelling Units,,23
4813055,South Baptiste,2002,Dwelling Units,,23
4813055,South Baptiste,2003,Dwelling Units,,23
4813055,South Baptiste,2004,Dwelling Units,,23
4813055,South Baptiste,2005,Dwelling Units,,23
4813055,South Baptiste,2006,Dwelling Units,,23
4813055,South Baptiste,2007,Dwelling Units,,23
4813055,South Baptiste,2008,Dwelling Units,,23
4813055,South Baptiste,2009,Dwelling Units,,23
4813055,South Baptiste,2010,Dwelling Units,,28
4813055,South Baptiste,2011,Dwelling Units,,28
4813055,South Baptiste,2012,Dwelling Units,,29
4813055,South Baptiste,2013,Dwelling Units,,29
4813055,South Baptiste,2014,Dwelling Units,,18
4813055,South Baptiste,2015,Dwelling Units,,18
4813055,South Baptiste,2016,Dwelling Units,,18
4813055,South Baptiste,2017,Dwelling Units,,18
4813055,South Baptiste,2018,Dwelling Units,,18
4813055,South Baptiste,2019,Dwelling Units,,18
4813055,South Baptiste,2020,Dwelling Units,,18
4813055,South Baptiste,2021,Dwelling Units,,18
4813055,South Baptiste,2022,Dwelling Units,,18
4817033,Lesser Slave River No.124,1995,Dwelling Units,,1077
4817033,Lesser Slave River No.124,1996,Dwelling Units,,1119
4817033,Lesser Slave River No.124,1997,Dwelling Units,,1126
4817033,Lesser Slave River No.124,1998,Dwelling Units,,1179
4817033,Lesser Slave River No.124,1999,Dwelling Units,,1175
4817033,Lesser Slave River No.124,2000,Dwelling Units,,1229
4817033,Lesser Slave River No.124,2001,Dwelling Units,,1250
4817033,Lesser Slave River No.124,2002,Dwelling Units,,1248
4817033,Lesser Slave River No.124,2003,Dwelling Units,,1277
4817033,Lesser Slave River No.124,2004,Dwelling Units,,1310
4817033,Lesser Slave River No.124,2005,Dwelling Units,,1310
4817033,Lesser Slave River No.124,2006,Dwelling Units,,1329
4817033,Lesser Slave River No.124,2007,Dwelling Units,,1336
4817033,Lesser Slave River No.124,2008,Dwelling Units,,1372
4817033,Lesser Slave River No.124,2009,Dwelling Units,,1383
4817033,Lesser Slave River No.124,2010,Dwelling Units,,1419
4817033,Lesser Slave River No.124,2011,Dwelling Units,,1426
4817033,Lesser Slave River No.124,2012,Dwelling Units,,1436
4817033,Lesser Slave River No.124,2013,Dwelling Units,,1479
4817033,Lesser Slave River No.124,2014,Dwelling Units,,1479
4817033,Lesser Slave River No.124,2015,Dwelling Units,,1685
4817033,Lesser Slave River No.124,2016,Dwelling Units,,1693
4817033,Lesser Slave River No.124,2017,Dwelling Units,,1704
4817033,Lesser Slave River No.124,2018,Dwelling Units,,1708
4817033,Lesser Slave River No.124,2019,Dwelling Units,,1708
4817033,Lesser Slave River No.124,2020,Dwelling Units,,1726
4817033,Lesser Slave River No.124,2021,Dwelling Units,,1726
4817033,Lesser Slave River No.124,2022,Dwelling Units,,1726
4817033,Lesser Slave River No.124,2023,Dwelling Units,,1726
4817039,Nampa,2023,Dwelling Units,,182
4817039,Nampa,1994,Dwelling Units,,180
4817039,Nampa,1995,Dwelling Units,,180
4817039,Nampa,1996,Dwelling Units,,177
4817039,Nampa,1997,Dwelling Units,,169
4817039,Nampa,1998,Dwelling Units,,169
4817039,Nampa,1999,Dwelling Units,,167
4817039,Nampa,2000,Dwelling Units,,170
4817039,Nampa,2001,Dwelling Units,,170
4817039,Nampa,2002,Dwelling Units,,170
4817039,Nampa,2003,Dwelling Units,,171
4817039,Nampa,2004,Dwelling Units,,171
4817039,Nampa,2005,Dwelling Units,,172
4817039,Nampa,2006,Dwelling Units,,173
4817039,Nampa,2007,Dwelling Units,,176
4817039,Nampa,2008,Dwelling Units,,176
4817039,Nampa,2009,Dwelling Units,,177
4817039,Nampa,2010,Dwelling Units,,177
4817039,Nampa,2011,Dwelling Units,,177
4817039,Nampa,2012,Dwelling Units,,181
4817039,Nampa,2013,Dwelling Units,,184
4817039,Nampa,2014,Dwelling Units,,184
4817039,Nampa,2015,Dwelling Units,,175
4817039,Nampa,2016,Dwelling Units,,0
4817039,Nampa,2017,Dwelling Units,,180
4817039,Nampa,2018,Dwelling Units,,180
4817039,Nampa,2019,Dwelling Units,,180
4817039,Nampa,2020,Dwelling Units,,180
4817039,Nampa,2021,Dwelling Units,,182
4817039,Nampa,2022,Dwelling Units,,182
4819009,Beaverlodge,1994,Dwelling Units,,643
4819009,Beaverlodge,1995,Dwelling Units,,643
4819009,Beaverlodge,1996,Dwelling Units,,629
4819009,Beaverlodge,1997,Dwelling Units,,651
4819009,Beaverlodge,1998,Dwelling Units,,667
4819009,Beaverlodge,1999,Dwelling Units,,687
4819009,Beaverlodge,2000,Dwelling Units,,705
4819009,Beaverlodge,2001,Dwelling Units,,865
4819009,Beaverlodge,2002,Dwelling Units,,711
4819009,Beaverlodge,2003,Dwelling Units,,721
4819009,Beaverlodge,2004,Dwelling Units,,735
4819009,Beaverlodge,2005,Dwelling Units,,749
4819009,Beaverlodge,2006,Dwelling Units,,785
4819009,Beaverlodge,2007,Dwelling Units,,910
4819009,Beaverlodge,2008,Dwelling Units,,932
4819009,Beaverlodge,2009,Dwelling Units,,936
4819009,Beaverlodge,2010,Dwelling Units,,965
4819009,Beaverlodge,2011,Dwelling Units,,974
4819009,Beaverlodge,2012,Dwelling Units,,981
4819009,Beaverlodge,2013,Dwelling Units,,1138
4819009,Beaverlodge,2014,Dwelling Units,,1144
4819009,Beaverlodge,2015,Dwelling Units,,1136
4819009,Beaverlodge,2016,Dwelling Units,,1142
4819009,Beaverlodge,2017,Dwelling Units,,1147
4819009,Beaverlodge,2018,Dwelling Units,,1152
4819009,Beaverlodge,2019,Dwelling Units,,1161
4819009,Beaverlodge,2020,Dwelling Units,,1166
4819009,Beaverlodge,2021,Dwelling Units,,1167
4819009,Beaverlodge,2022,Dwelling Units,,1167
4819009,Beaverlodge,2023,Dwelling Units,,1165
4810058,Lamont County,2023,Dwelling Units,,1891
4810058,Lamont County,1994,Dwelling Units,,1511
4810058,Lamont County,1995,Dwelling Units,,1511
4810058,Lamont County,1996,Dwelling Units,,1707
4810058,Lamont County,1997,Dwelling Units,,1709
4810058,Lamont County,1998,Dwelling Units,,1729
4810058,Lamont County,1999,Dwelling Units,,1735
4810058,Lamont County,2000,Dwelling Units,,1778
4810058,Lamont County,2001,Dwelling Units,,1778
4810058,Lamont County,2002,Dwelling Units,,1816
4810058,Lamont County,2003,Dwelling Units,,1822
4810058,Lamont County,2004,Dwelling Units,,1870
4810058,Lamont County,2005,Dwelling Units,,1894
4810058,Lamont County,2006,Dwelling Units,,1676
4810058,Lamont County,2007,Dwelling Units,,1700
4810058,Lamont County,2008,Dwelling Units,,1805
4810058,Lamont County,2009,Dwelling Units,,1832
4810058,Lamont County,2010,Dwelling Units,,1859
4810058,Lamont County,2011,Dwelling Units,,1877
4810058,Lamont County,2012,Dwelling Units,,1887
4810058,Lamont County,2013,Dwelling Units,,2057
4810058,Lamont County,2014,Dwelling Units,,1894
4810058,Lamont County,2015,Dwelling Units,,1925
4810058,Lamont County,2016,Dwelling Units,,1875
4810058,Lamont County,2017,Dwelling Units,,1869
4810058,Lamont County,2018,Dwelling Units,,1872
4810058,Lamont County,2019,Dwelling Units,,1872
4810058,Lamont County,2020,Dwelling Units,,1883
4810058,Lamont County,2021,Dwelling Units,,1888
4810058,Lamont County,2022,Dwelling Units,,1886
4810048,Two Hills County No. 21,2023,Dwelling Units,,1812
4810048,Two Hills County No. 21,1994,Dwelling Units,,987
4810048,Two Hills County No. 21,1995,Dwelling Units,,987
4810048,Two Hills County No. 21,1996,Dwelling Units,,1500
4810048,Two Hills County No. 21,1997,Dwelling Units,,1018
4810048,Two Hills County No. 21,1998,Dwelling Units,,1020
4810048,Two Hills County No. 21,1999,Dwelling Units,,1022
4810048,Two Hills County No. 21,2000,Dwelling Units,,1024
4810048,Two Hills County No. 21,2001,Dwelling Units,,1104
4810048,Two Hills County No. 21,2002,Dwelling Units,,1106
4810048,Two Hills County No. 21,2003,Dwelling Units,,1108
4810048,Two Hills County No. 21,2004,Dwelling Units,,1041
4810048,Two Hills County No. 21,2005,Dwelling Units,,1053
4810048,Two Hills County No. 21,2006,Dwelling Units,,1435
4810048,Two Hills County No. 21,2007,Dwelling Units,,1400
4810048,Two Hills County No. 21,2008,Dwelling Units,,1400
4810048,Two Hills County No. 21,2009,Dwelling Units,,1897
4810048,Two Hills County No. 21,2010,Dwelling Units,,1427
4810048,Two Hills County No. 21,2011,Dwelling Units,,1427
4810048,Two Hills County No. 21,2012,Dwelling Units,,1631
4810048,Two Hills County No. 21,2013,Dwelling Units,,1634
4810048,Two Hills County No. 21,2014,Dwelling Units,,1652
4810048,Two Hills County No. 21,2015,Dwelling Units,,1693
4810048,Two Hills County No. 21,2016,Dwelling Units,,1889
4810048,Two Hills County No. 21,2017,Dwelling Units,,1743
4810048,Two Hills County No. 21,2018,Dwelling Units,,1762
4810048,Two Hills County No. 21,2019,Dwelling Units,,1772
4810048,Two Hills County No. 21,2020,Dwelling Units,,1770
4810048,Two Hills County No. 21,2021,Dwelling Units,,1779
4810048,Two Hills County No. 21,2022,Dwelling Units,,1788
4810051,Myrnam,1994,Dwelling Units,,160
4810051,Myrnam,1995,Dwelling Units,,160
4810051,Myrnam,1996,Dwelling Units,,147
4810051,Myrnam,1997,Dwelling Units,,147
4810051,Myrnam,1998,Dwelling Units,,147
4810051,Myrnam,1999,Dwelling Units,,147
4810051,Myrnam,2000,Dwelling Units,,147
4810051,Myrnam,2001,Dwelling Units,,147
4810051,Myrnam,2002,Dwelling Units,,147
4810051,Myrnam,2003,Dwelling Units,,248
4810051,Myrnam,2004,Dwelling Units,,248
4810051,Myrnam,2005,Dwelling Units,,247
4810051,Myrnam,2006,Dwelling Units,,247
4810051,Myrnam,2007,Dwelling Units,,245
4810051,Myrnam,2008,Dwelling Units,,245
4810051,Myrnam,2009,Dwelling Units,,244
4810051,Myrnam,2010,Dwelling Units,,245
4810051,Myrnam,2011,Dwelling Units,,245
4810051,Myrnam,2012,Dwelling Units,,245
4810051,Myrnam,2013,Dwelling Units,,245
4810051,Myrnam,2014,Dwelling Units,,244
4810051,Myrnam,2015,Dwelling Units,,244
4810051,Myrnam,2016,Dwelling Units,,177
4810051,Myrnam,2017,Dwelling Units,,176
4810051,Myrnam,2018,Dwelling Units,,176
4810051,Myrnam,2019,Dwelling Units,,176
4810051,Myrnam,2020,Dwelling Units,,176
4810051,Myrnam,2021,Dwelling Units,,176
4810051,Myrnam,2022,Dwelling Units,,176
4810051,Myrnam,2023,Dwelling Units,,176
4810059,Andrew,1994,Dwelling Units,,231
4810059,Andrew,1995,Dwelling Units,,231
4810059,Andrew,1996,Dwelling Units,,232
4810059,Andrew,1997,Dwelling Units,,307
4810059,Andrew,1998,Dwelling Units,,307
4810059,Andrew,1999,Dwelling Units,,307
4810059,Andrew,2000,Dwelling Units,,307
4810059,Andrew,2001,Dwelling Units,,307
4810059,Andrew,2002,Dwelling Units,,308
4810059,Andrew,2003,Dwelling Units,,308
4810059,Andrew,2004,Dwelling Units,,308
4810059,Andrew,2005,Dwelling Units,,309
4810059,Andrew,2006,Dwelling Units,,308
4810059,Andrew,2007,Dwelling Units,,308
4810059,Andrew,2008,Dwelling Units,,308
4810059,Andrew,2009,Dwelling Units,,308
4810059,Andrew,2010,Dwelling Units,,308
4810059,Andrew,2011,Dwelling Units,,308
4810059,Andrew,2012,Dwelling Units,,308
4810059,Andrew,2013,Dwelling Units,,308
4810059,Andrew,2014,Dwelling Units,,312
4810059,Andrew,2015,Dwelling Units,,312
4810059,Andrew,2016,Dwelling Units,,313
4810059,Andrew,2017,Dwelling Units,,313
4810059,Andrew,2018,Dwelling Units,,313
4810059,Andrew,2019,Dwelling Units,,313
4810059,Andrew,2020,Dwelling Units,,313
4810059,Andrew,2021,Dwelling Units,,313
4810061,Mundare,1994,Dwelling Units,,265
4810061,Mundare,1995,Dwelling Units,,265
4810061,Mundare,1996,Dwelling Units,,265
4810061,Mundare,1997,Dwelling Units,,293
4810061,Mundare,1998,Dwelling Units,,295
4810061,Mundare,1999,Dwelling Units,,297
4810061,Mundare,2000,Dwelling Units,,300
4810061,Mundare,2001,Dwelling Units,,312
4810061,Mundare,2002,Dwelling Units,,317
4810061,Mundare,2003,Dwelling Units,,326
4810061,Mundare,2004,Dwelling Units,,335
4810061,Mundare,2005,Dwelling Units,,370
4810061,Mundare,2006,Dwelling Units,,373
4810061,Mundare,2007,Dwelling Units,,389
4810061,Mundare,2008,Dwelling Units,,430
4810061,Mundare,2009,Dwelling Units,,433
4810061,Mundare,2010,Dwelling Units,,434
4810061,Mundare,2011,Dwelling Units,,444
4810061,Mundare,2012,Dwelling Units,,444
4810061,Mundare,2013,Dwelling Units,,448
4810061,Mundare,2014,Dwelling Units,,449
4810061,Mundare,2015,Dwelling Units,,449
4810061,Mundare,2016,Dwelling Units,,449
4810061,Mundare,2017,Dwelling Units,,449
4810061,Mundare,2018,Dwelling Units,,449
4810061,Mundare,2019,Dwelling Units,,449
4810061,Mundare,2020,Dwelling Units,,449
4810061,Mundare,2021,Dwelling Units,,453
4810061,Mundare,2022,Dwelling Units,,453
4810061,Mundare,2023,Dwelling Units,,453
4810062,Chipman,2023,Dwelling Units,,148
4810062,Chipman,1994,Dwelling Units,,87
4810062,Chipman,1995,Dwelling Units,,87
4810062,Chipman,1996,Dwelling Units,,98
4810062,Chipman,1997,Dwelling Units,,116
4810062,Chipman,1998,Dwelling Units,,116
4810062,Chipman,1999,Dwelling Units,,116
4810062,Chipman,2000,Dwelling Units,,116
4810062,Chipman,2001,Dwelling Units,,120
4810062,Chipman,2002,Dwelling Units,,122
4810062,Chipman,2003,Dwelling Units,,129
4810062,Chipman,2004,Dwelling Units,,133
4810062,Chipman,2005,Dwelling Units,,134
